Date,BEYLA,BO,BOFFA,BOKE,BOMBALI,BOMI,BONG,BONTHE,CONAKRY,COYAH,DABOLA,DALABA,DINGUIRAYE,DUBREKA,FARANAH,FORECARIAH,FRIA,GBAPOLU,GRANDBASSA,GRANDCAPEMOUNT,GRANDGEDEH,GRANDKRU,GUECKEDOU,KAILAHUN,KAMBIA,KANKAN,KENEMA,KEROUANE,KINDIA,KISSIDOUGOU,KOINADUGU,KONO,KOUROUSSA,LOFA,LOLA,MACENTA,MALI,MARGIBI,MARYLAND,MONTSERRADO,MOYAMBA,NZEREKORE,NIMBA,PITA,PORTLOKO,PUJEHUN,RIVERCESS,RIVERGEE,SIGUIRI,SINOE,TELIMELE,TONKOLILI,TOUGUE,WESTERN,YAMOU
2014-07-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,3,0,1,0,2,1,0,0,0,0,0,1,0
2014-07-27,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,7,0,0,0,0,1,0,11,0,1,0,6,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2014-07-28,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0,8,0,0,0,0,0,0,8,0,0,0,1,0,14,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0
2014-07-29,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,5,0,0,0,0,1,0,5,0,0,0,1,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0
2014-07-30,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,12,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0
2014-07-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,5,0,0,0,0,0,0,9,0,0,0,6,0,12,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0
2014-08-01,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,10,0,0,0,0,0,0,9,0,1,0,17,0,31,3,0,1,0,4,0,0,0,0,0,0,1,0,1,1
2014-08-02,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,7,0,0,0,0,1,0,7,0,1,0,6,0,47,2,1,3,0,4,0,1,0,0,0,0,0,0,3,1
2014-08-03,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,11,0,0,0,0,0,0,12,0,1,0,13,0,17,0,0,2,0,5,0,0,0,0,0,0,0,0,2,0
2014-08-04,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,11,0,0,4,0,0,0,1,0,0,6,0,0,0,13,0,32,0,0,9,0,4,1,1,0,0,0,0,0,0,5,0
2014-08-05,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0,7,0,0,0,0,0,0,7,0,2,0,14,0,31,0,0,3,0,4,0,1,0,0,0,0,1,0,7,0
2014-08-06,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,6,0,0,0,0,0,0,12,0,2,0,12,0,33,0,0,1,0,7,0,0,1,0,0,0,0,0,2,0
2014-08-07,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,6,0,0,10,0,0,0,0,0,0,14,0,0,0,17,1,29,0,1,1,2,1,2,0,1,0,0,0,0,0,8,0
2014-08-08,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,11,0,0,0,0,0,0,9,0,3,0,6,0,32,0,0,6,0,2,0,0,0,0,0,0,0,0,7,0
2014-08-09,0,3,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,8,0,0,0,1,0,0,14,0,1,0,9,0,27,2,0,4,0,1,0,0,2,0,1,0,0,0,1,0
2014-08-10,0,1,0,0,0,2,9,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0,0,7,0,0,0,0,1,0,18,0,5,0,6,0,35,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1
2014-08-11,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,2,0,0,0,0,0,0,21,0,4,0,14,0,25,0,0,11,0,1,0,0,0,0,0,0,0,0,5,0
2014-08-12,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,11,0,8,0,10,0,25,0,3,3,1,8,0,1,0,0,0,0,0,0,12,2
2014-08-13,0,1,0,0,1,0,10,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,3,1,0,0,39,0,0,0,0,1,0,10,0,4,0,7,0,20,0,2,5,0,4,0,0,0,0,0,0,1,0,3,0
2014-08-14,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,2,0,0,0,0,5,0,0,6,0,0,0,0,0,0,10,0,5,0,11,0,40,2,0,0,0,5,0,3,0,0,0,0,0,0,8,0
2014-08-15,0,3,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,1,0,0,0,0,0,13,0,7,0,22,0,41,1,0,1,0,3,1,0,1,0,1,0,0,0,18,2
2014-08-16,1,1,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,6,0,0,0,0,0,0,11,0,5,0,13,1,44,0,0,0,0,5,0,0,0,0,1,0,1,0,5,0
2014-08-17,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,16,0,7,0,9,0,51,1,0,0,0,2,1,0,0,0,0,0,3,0,5,0
2014-08-18,0,1,0,0,3,1,3,0,1,2,0,0,0,1,0,0,0,0,3,0,0,0,2,2,0,0,7,0,0,0,0,0,0,9,0,3,0,11,0,46,0,1,1,0,3,1,0,0,0,0,0,0,0,9,0
2014-08-19,0,1,0,0,3,1,4,0,1,0,0,0,0,2,0,1,0,0,6,0,0,0,0,2,0,0,4,0,0,0,1,0,0,9,0,7,0,26,0,24,1,2,0,0,7,2,0,0,0,0,0,0,0,9,0
2014-08-20,0,3,0,0,0,4,6,0,4,0,0,0,0,2,0,1,0,0,2,0,0,0,0,6,0,0,11,1,0,1,0,0,0,8,0,23,0,14,0,37,0,0,2,0,6,3,0,0,0,0,0,1,0,13,0
2014-08-21,0,1,0,0,1,1,1,0,6,0,0,0,0,3,0,0,0,0,1,0,0,0,2,4,0,0,7,0,0,0,0,1,0,10,0,5,0,4,0,39,0,0,4,0,6,0,0,0,0,0,0,1,0,2,3
2014-08-22,0,1,0,0,5,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,4,0,0,8,0,0,0,0,0,0,5,0,3,0,6,0,42,0,0,2,0,2,0,0,0,0,0,0,1,0,3,0
2014-08-23,0,0,0,0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,4,0,0,4,1,0,0,1,0,0,8,0,8,0,7,0,37,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0
2014-08-24,0,0,0,0,6,3,2,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,6,0,0,0,0,1,0,10,0,3,0,6,0,42,0,0,4,0,6,0,0,0,0,2,0,0,0,8,0
2014-08-25,0,7,0,0,2,0,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,9,0,0,5,5,0,0,0,0,0,10,0,13,0,14,0,46,0,0,3,0,3,0,0,0,0,0,0,2,0,13,0
2014-08-26,0,10,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,2,5,0,0,6,3,0,0,0,2,0,6,0,12,0,8,0,45,0,0,2,0,5,1,0,2,0,0,0,0,0,10,0
2014-08-27,0,4,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,9,1,0,0,0,0,0,6,0,8,0,13,0,37,0,0,3,1,5,0,1,0,0,0,0,2,0,10,0
2014-08-28,0,11,0,0,3,2,3,0,0,2,0,0,0,3,0,0,0,0,2,1,0,0,0,2,0,0,6,1,0,0,0,1,0,7,0,10,0,35,0,69,0,0,2,0,9,0,0,1,0,0,0,1,0,2,1
2014-08-29,0,3,0,0,4,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,1,0,2,0,1,0,3,0,9,0,41,1,0,1,0,5,1,0,0,0,0,0,0,0,2,0
2014-08-30,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,7,0,9,0,42,0,0,1,0,8,1,0,0,0,0,0,0,0,6,0
2014-08-31,0,3,0,0,3,2,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,5,0,0,5,0,0,0,0,0,0,4,0,8,0,15,0,47,0,2,2,0,7,0,0,0,0,0,0,1,0,6,0
2014-09-01,0,1,0,0,6,3,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,5,1,0,2,0,0,0,0,2,0,9,0,21,0,19,0,71,4,3,5,0,9,0,0,0,0,0,0,3,0,11,0
2014-09-02,0,0,0,0,4,3,10,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,0,8,1,0,0,1,2,0,6,1,12,0,27,0,56,2,3,3,0,9,0,0,0,0,0,0,1,0,10,0
2014-09-03,0,2,0,0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,5,2,0,0,0,5,0,4,0,8,0,12,0,48,3,1,6,0,16,0,0,0,0,0,0,5,0,9,0
2014-09-04,0,0,0,0,6,2,6,0,2,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,2,0,4,1,0,0,1,4,0,2,0,8,0,17,0,60,0,1,5,0,11,0,0,0,0,0,0,2,0,21,0
2014-09-05,0,1,0,0,2,3,5,0,2,0,0,0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,6,0,19,0,53,0,0,5,0,8,0,0,0,0,0,0,2,0,25,0
2014-09-06,0,1,0,0,3,1,5,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,3,0,5,0,9,0,67,0,3,2,0,12,0,0,1,1,0,0,3,0,13,0
2014-09-07,0,4,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,2,0,5,1,0,0,0,2,0,3,0,6,0,11,0,36,0,3,4,0,5,0,0,0,0,1,0,2,0,16,0
2014-09-08,1,3,0,0,9,1,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,6,0,14,0,66,1,2,3,0,6,1,0,0,0,1,0,0,0,13,0
2014-09-09,0,1,0,0,7,3,5,0,3,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2,2,0,0,0,2,0,1,1,10,0,16,1,74,3,1,5,0,10,0,0,3,0,0,0,2,0,13,0
2014-09-10,0,1,0,0,8,3,2,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,0,4,3,0,0,0,1,0,6,0,6,0,10,0,55,1,1,6,0,9,0,1,0,0,0,0,3,0,18,0
2014-09-11,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,5,0,6,0,14,0,42,0,1,5,0,4,0,0,0,0,2,0,2,0,15,0
2014-09-12,1,7,0,0,6,2,4,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,1,0,3,0,0,0,0,1,0,4,1,8,0,10,2,52,2,1,3,0,7,0,0,2,0,0,0,3,0,12,0
2014-09-13,0,0,0,0,12,3,7,0,6,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,1,0,2,0,3,0,6,0,49,10,0,2,0,3,0,0,0,0,0,0,9,0,18,0
2014-09-14,0,0,0,0,20,2,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,3,0,0,0,1,1,0,1,0,11,0,25,0,54,6,0,1,0,7,0,0,0,0,0,0,2,0,23,0
2014-09-15,0,0,0,0,11,1,6,0,2,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1,0,0,1,0,0,0,1,0,0,10,0,7,0,17,0,45,12,1,2,0,10,1,0,0,0,0,0,7,0,24,0
2014-09-16,0,2,0,0,13,2,9,0,3,1,0,0,0,0,0,0,0,0,1,4,0,0,2,3,3,0,3,0,0,0,1,1,0,2,0,10,0,15,0,46,6,0,1,0,18,0,0,0,0,0,0,10,0,33,0
2014-09-17,0,0,0,0,14,2,3,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,8,4,0,4,0,0,0,0,0,0,2,0,8,0,12,0,70,7,2,1,0,15,3,0,0,0,0,0,5,0,25,0
2014-09-18,1,5,0,0,14,1,16,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,2,0,5,0,0,0,0,2,0,0,0,8,0,14,0,53,4,1,2,0,28,2,0,0,0,0,0,1,0,34,0
2014-09-19,0,3,0,0,10,4,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,3,0,1,0,0,2,0,6,1,5,0,18,0,51,5,2,8,0,17,0,0,0,0,0,0,7,0,40,0
2014-09-20,0,2,0,0,24,1,4,0,5,2,1,0,0,0,0,0,0,0,2,2,0,0,3,4,2,0,7,0,0,0,0,2,0,2,0,8,0,20,1,44,2,2,4,0,23,1,0,0,0,0,0,5,0,32,0
2014-09-21,0,2,0,0,10,2,8,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,6,0,22,0,29,3,0,7,0,17,1,0,0,0,1,0,1,0,26,0
2014-09-22,0,3,0,0,2,1,3,0,6,0,0,0,0,0,0,0,0,0,2,2,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,7,0,9,0,33,1,1,2,0,13,3,0,0,0,0,0,6,0,14,0
2014-09-23,0,2,0,0,4,1,5,0,4,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,2,0,1,1,0,0,0,1,0,0,0,6,0,20,1,23,1,1,3,0,14,4,0,0,0,0,0,6,0,12,0
2014-09-24,0,2,0,0,15,1,3,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,4,0,0,0,0,1,0,0,0,6,0,8,0,25,2,4,0,0,11,1,0,0,0,0,0,4,0,22,0
2014-09-25,1,5,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,3,0,1,1,6,0,14,0,24,2,5,3,0,12,1,0,0,0,0,0,8,0,20,0
2014-09-26,0,0,0,0,22,0,4,0,3,0,0,0,0,0,0,0,0,0,2,2,1,1,0,2,2,0,2,2,0,0,0,0,0,0,0,3,0,9,0,60,2,3,2,0,12,1,0,0,0,0,0,6,0,11,0
2014-09-27,0,1,0,0,12,10,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,3,3,0,0,0,3,0,3,0,4,0,11,0,51,1,5,2,0,11,1,0,0,0,0,0,5,0,5,0
2014-09-28,0,4,0,0,20,1,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,2,0,2,0,6,0,11,0,50,1,3,2,0,8,1,1,1,0,1,0,0,0,23,0
2014-09-29,0,3,0,1,8,1,11,0,3,0,0,0,0,0,0,0,0,0,1,3,0,2,1,2,1,0,1,0,0,0,0,3,0,1,0,9,0,15,0,25,4,3,0,0,9,1,0,0,0,0,0,7,0,19,0
2014-09-30,0,7,0,0,11,2,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,3,0,0,5,9,0,12,0,63,1,0,8,1,12,2,1,0,1,0,0,3,0,42,0
2014-10-01,2,1,0,0,5,1,4,0,2,10,0,1,0,0,0,0,0,2,1,2,0,0,0,1,1,0,2,3,0,0,3,11,0,1,0,8,0,12,0,111,1,4,3,0,11,4,0,0,0,2,0,2,0,29,0
2014-10-02,0,3,0,0,6,1,3,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,1,0,0,1,3,0,1,1,6,0,13,0,85,1,4,5,0,16,2,0,0,0,0,0,15,0,40,0
2014-10-03,1,4,0,0,9,4,3,0,1,2,0,1,0,0,0,1,0,0,2,8,0,0,0,0,0,0,3,3,0,0,1,5,0,4,2,8,0,18,0,67,0,2,4,0,17,0,0,0,0,0,0,3,0,45,0
2014-10-04,0,0,0,0,14,3,3,0,0,9,0,0,0,0,0,0,0,1,1,3,0,0,1,0,1,0,4,2,0,0,0,3,0,2,2,7,0,13,0,65,1,2,2,0,20,4,1,1,0,1,0,10,0,38,0
2014-10-05,0,4,0,0,7,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,1,3,3,0,0,1,7,0,0,0,49,1,3,4,0,15,2,0,0,0,0,0,5,0,45,0
2014-10-06,2,2,0,0,15,3,0,0,3,2,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,2,0,0,0,0,4,0,2,0,6,0,3,0,19,1,4,1,0,12,0,0,0,0,0,0,8,0,42,0
2014-10-07,0,1,0,0,14,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,1,0,0,0,2,0,0,2,5,0,9,0,36,3,4,1,0,17,0,0,0,0,3,0,3,0,37,0
2014-10-08,0,5,0,0,11,6,7,0,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,3,1,0,2,2,0,0,3,2,0,2,1,8,0,3,1,29,2,3,1,0,17,0,0,0,1,0,0,4,0,20,0
2014-10-09,0,6,0,0,8,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,3,3,2,1,5,1,0,0,0,1,0,9,0,17,1,5,4,0,14,1,0,0,0,0,0,5,0,32,0
2014-10-10,0,8,0,0,12,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,5,0,0,1,5,0,0,1,5,0,9,0,33,4,6,6,0,30,0,0,0,0,0,0,13,0,67,0
2014-10-11,0,2,0,0,8,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,2,1,0,4,0,0,0,0,10,0,2,0,20,3,1,1,0,20,0,0,0,0,0,0,8,0,32,0
2014-10-12,0,2,0,0,8,0,2,0,6,0,0,0,0,0,1,0,0,1,2,1,0,0,0,4,1,0,8,5,0,0,2,1,0,0,0,4,0,4,0,34,4,3,1,0,14,2,0,0,0,0,0,2,0,27,0
2014-10-13,0,3,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,1,5,1,0,0,2,0,1,0,6,0,7,0,29,1,3,0,0,16,1,0,0,0,0,0,1,0,32,0
2014-10-14,0,1,0,0,6,5,0,0,1,2,0,0,0,0,0,0,0,0,1,6,0,0,1,10,0,0,3,5,0,0,8,1,0,1,0,3,0,6,0,33,0,1,0,0,14,2,1,0,0,0,0,2,0,30,0
2014-10-15,2,1,0,0,9,0,1,0,3,0,0,0,0,0,0,1,0,1,0,4,0,1,1,9,0,0,0,2,0,0,7,3,0,0,0,3,0,8,1,26,0,2,3,0,23,0,0,0,0,2,0,4,0,45,0
2014-10-16,0,1,0,0,7,0,3,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,5,0,0,5,1,0,0,1,1,0,0,0,1,0,3,0,18,0,5,0,0,12,2,0,0,0,0,0,6,0,53,0
2014-10-17,0,5,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,1,2,2,0,0,4,2,1,0,0,5,0,3,0,26,1,3,0,0,22,0,0,0,1,1,0,11,0,42,0
2014-10-18,0,1,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,3,4,0,0,2,2,0,1,2,5,0,6,0,14,0,1,0,0,21,0,0,0,0,0,0,6,0,38,0
2014-10-19,1,2,0,0,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,3,0,0,5,2,0,0,1,3,0,4,0,24,1,2,1,0,26,1,0,0,1,1,0,11,0,49,0
2014-10-20,1,4,0,0,25,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,2,1,0,3,2,0,0,0,2,0,4,0,24,2,2,0,0,34,0,0,0,0,1,0,10,0,57,0
2014-10-21,1,0,0,0,6,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,14,3,2,2,0,23,0,1,0,1,0,0,5,0,51,0
2014-10-22,0,5,0,0,7,2,2,0,2,3,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,1,3,0,0,4,5,0,0,1,5,0,1,0,15,2,1,2,0,26,1,0,0,0,0,0,3,0,42,0
2014-10-23,0,2,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,3,3,1,0,0,2,0,0,2,6,0,3,0,17,0,1,0,0,26,2,0,0,0,0,0,2,0,51,0
2014-10-24,1,2,0,0,10,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,2,1,0,0,2,0,0,0,0,4,0,1,0,25,0,0,1,0,41,2,1,0,0,0,0,2,0,58,0
2014-10-25,0,5,0,0,8,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,3,0,4,1,0,0,4,2,0,0,0,3,0,5,0,8,0,2,1,0,32,0,0,0,0,0,0,6,0,80,0
2014-10-26,0,1,0,0,17,2,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,4,3,2,0,5,0,0,0,1,4,0,1,1,9,0,5,0,0,25,0,0,0,0,0,0,7,0,66,0
2014-10-27,0,6,0,0,13,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,0,1,0,5,0,0,0,0,9,0,1,0,18,3,5,2,0,17,0,0,0,0,0,0,6,0,57,0
2014-10-28,0,4,0,0,13,0,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3,2,0,2,3,0,0,1,1,0,0,0,6,0,6,0,14,0,2,1,0,32,1,1,0,1,1,0,1,0,56,0
2014-10-29,1,1,0,0,9,2,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,7,1,1,0,1,4,0,6,4,0,1,0,11,0,0,1,24,2,2,1,0,23,0,2,0,0,0,0,2,0,65,0
2014-10-30,0,1,0,0,13,5,3,0,4,1,0,0,0,0,1,0,0,0,1,1,0,0,1,3,3,0,3,4,1,0,1,8,0,2,0,4,0,3,0,16,5,1,0,0,28,0,2,0,0,0,0,4,0,60,0
2014-10-31,0,2,0,0,5,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,7,0,0,4,0,0,0,0,5,0,3,0,6,3,7,1,0,29,0,1,0,1,1,0,5,0,32,0
2014-11-01,0,1,0,0,6,1,2,0,6,3,1,0,0,0,4,2,0,4,2,2,0,0,2,3,4,0,0,2,0,0,13,2,0,1,1,6,0,3,0,18,7,2,0,0,28,0,1,0,0,0,0,14,0,47,0
2014-11-02,5,2,0,0,5,0,0,0,1,4,1,0,0,0,8,0,0,1,5,2,0,0,0,5,1,0,1,10,2,0,4,3,0,0,0,6,0,2,0,12,14,2,1,0,25,0,0,0,3,1,0,8,0,65,0
2014-11-03,2,2,0,0,11,0,7,0,3,2,0,0,0,0,7,0,0,0,2,4,0,0,0,1,1,0,2,2,3,0,4,1,0,0,1,3,0,3,0,15,5,2,0,0,20,1,0,0,1,0,0,6,0,63,0
2014-11-04,3,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,0,0,4,2,1,0,7,2,0,0,0,3,0,0,0,12,4,3,0,0,29,1,2,0,1,0,0,10,0,62,0
2014-11-05,2,6,0,0,8,3,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,5,1,0,3,2,1,0,3,0,0,0,0,3,0,2,0,7,4,4,0,0,16,0,0,0,0,0,0,11,0,51,0
2014-11-06,1,5,0,0,18,3,3,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,5,0,1,0,2,1,0,0,0,0,0,2,0,12,1,3,0,0,19,0,0,0,0,0,0,5,0,60,0
2014-11-07,1,3,0,0,9,1,5,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0,0,1,1,0,3,1,1,0,3,2,0,0,1,1,0,4,0,5,2,1,0,0,15,1,0,0,0,0,0,5,0,73,0
